X,Y,Z,C,R,G,B
0.0,0.0,0.0,-1,
-17.342290273430567,-14.917528521024868,2.530326169400966,-1,
-17.270115999525743,-14.76350066612241,2.5131752897367554,-1,
-17.451675470772084,-14.826282045402667,2.532964984834348,-1,
-17.323923196656086,-14.62647773268571,2.507897895021445,-1,
-17.14862926175706,-14.465665519403696,1.6550062755543615,-1,
-17.21110271196789,-14.441013781820276,2.4851398880959903,-1,
-17.110387182572495,-14.343791965802096,1.6470608569108445,-1,
-17.34769393493346,-14.465162621776294,2.4984429290130565,-1,
-17.360611845480136,-14.38587111906729,2.493935386422215,-1,
-17.32256838455444,-14.2649354659273,2.482171338483856,-1,
-17.209334332923984,-14.159091613677523,1.6439709522494677,-1,
-17.449890916421847,-14.27864559186442,5.055197160264298,-1,
-17.250102178812163,-14.11667221383688,2.465570014700505,-1,
-17.33000876509551,-15.261953727265343,2.32405564704371,-1,
-17.075116893865065,-13.961037388007368,1.627050147301458,-1,
-17.41254607950884,-14.15912074396501,4.165192166988411,-1,
-17.40205951580359,-14.152106595128505,2.481071990244546,-1,
-17.373756887068573,-15.206093023822715,2.3236551045533087,-1,
-17.097743729992885,-13.892234580364052,1.6251373150395767,-1,
-17.30372157291594,-13.982658159178706,4.128879586652599,-1,
-17.26527397022386,-13.953084844013922,2.4554553437914506,-1,
-17.12011035112203,-13.823425032506936,1.6232246017563163,-1,
-17.437766572665048,-14.00276302412284,4.150593798806065,-1,
-17.321175593044828,-13.910630599706796,2.457324544971456,-1,
-17.149214826078296,-13.760225877822348,1.6219738578759906,-1,
-17.30388548824749,-13.808149936135734,4.108624498874997,-1,
-17.37853171178059,-13.869204338493365,2.4594133309043125,-1,
-17.19057129182074,-13.706925799632875,1.621900305915756,-1,
-17.181302710184696,-13.624264648764076,4.069574871900158,-1,
-17.323654810256397,-13.73862185022674,2.445670645062741,-1,
-17.47505622828352,-14.920032568191589,2.3125400292479497,-1,
-17.138743437778317,-13.579799804277306,1.6130720238029863,-1,
-16.978300733338433,-14.49180896973247,1.432550216837276,-1,
-17.348548145058963,-13.671874421292856,2.4432518886828416,-1,
-17.274180759256424,-14.657136623312468,2.279995893238044,-1,
-17.09178233597998,-13.457440191057096,1.6047587255012543,-1,
-17.319981509360684,-13.563432263487352,2.433357040443197,-1,
-17.319827360987624,-14.60471273641516,2.280096028994269,-1,
-17.125918991558965,-13.399409640077405,1.6040966367575582,-1,
-17.448749971694994,-13.576650847050471,4.10315040639304,-1,
-17.289346499563106,-13.454073543328388,2.4232423708537043,-1,
-17.362264965692514,-14.549589906890889,2.2797956215589137,-1,
-17.107110660025832,-13.300283276160073,1.5985053638764366,-1,
-17.114021142844713,-14.337494100397222,1.4328063976598535,-1,
-17.306165528397106,-13.382118786113436,2.419834176195271,-1,
-17.388472110261315,-14.480973487972657,2.2773923627194064,-1,
-17.15020262472375,-13.249565331964838,1.5987261388932938,-1,
-17.098872331225127,-14.235755750534318,1.427874947589671,-1,
-17.423919047492898,-13.386505456449104,4.926339548068597,-1,
-17.408062375852225,-14.430124006166556,4.832989027614331,-1,
-17.34398748250388,-13.32653947573308,2.4193942950661187,-1,
-17.248853542294036,-14.275309239955028,2.253359532850314,-1,
-17.162291758396673,-13.175025455343624,1.5960776660185594,-1,
-17.14477310909223,-14.185139061399283,1.428067112832504,-1,
-17.449395221053546,-13.321144270326824,4.921964091011748,-1,
-17.400254790644507,-13.283629985485318,4.062823334545527,-1,
-17.308951734075425,-13.215361814117855,2.408839743793672,-1,
-17.25491361902073,-14.191353808995608,2.248452877978965,-1,
-17.122545988700796,-13.061219858094908,1.588647113408329,-1,
-17.094170754130452,-14.05514896546843,1.4202536596430462,-1,
-17.458307172485686,-13.243368981988263,4.912994780595308,-1,
-17.500338075155906,-13.276696345010809,3.244923810392807,-1,
-17.283690360408134,-13.11233509847629,2.3997145107668385,-1,
-17.1933485204948,-15.133410060319369,2.090146022063692,-1,
-17.09497976087612,-12.957421064135463,1.582393751423614,-1,
-17.117891240244244,-13.986852948781296,1.4186525595635897,-1,
-17.363271626241726,-13.087549635556629,4.87492791883401,-1,
-17.318220667795956,-13.055013563665533,3.203713873579954,-1,
-17.30875740558233,-13.047880588906365,2.397625725295001,-1,
-17.208826657713985,-13.977318300525608,2.2312295198165506,-1,
-17.122702970226623,-12.895913807927167,1.5812902310575567,-1,
-17.066205788752402,-13.857524575266028,1.4108391055933018,-1,
-17.390845365733725,-13.024859322406735,4.871427457480132,-1,
-17.535548962539302,-13.134667902559164,3.2364480287766257,-1,
-17.27505193930954,-15.029335722002518,2.9340858635636757,-1,
-17.329614141610048,-12.980415225814555,2.394987146551342,-1,
-17.13104673350793,-12.820017408880954,1.578421101517884,-1,
-17.093884300358063,-13.793194762762129,1.4096222178697089,-1,
-17.36340273292506,-12.92134494957447,4.852612894770056,-1,
-17.34452499629826,-13.934176152079855,4.755441956324173,-1,
-17.511473912370906,-13.03153522866025,4.05114464051666,-1,
-17.593223749572445,-13.09380154383341,3.239662866882639,-1,
-17.362179313010056,-12.921847522976448,2.393997472344759,-1,
-17.05383977698962,-14.734281658407168,2.05661292446386,-1,
-17.147087783217273,-12.750143343193669,1.576287612610287,-1,
-17.142348289298276,-13.745681017225364,1.4101345790700823,-1,
-17.196755275244797,-12.76890558391464,0.0145794498503224,-1,
-17.441407073092254,-12.89644085934342,4.863333144586212,-1,
-17.466672579576688,-13.944351214189505,4.777180008681742,-1,
-17.463617907053028,-12.912863858908228,4.030890026564631,-1,
-17.37719132115493,-12.850365094452313,3.192607620853533,-1,
-17.500103719783013,-15.037474504860564,2.956582326412319,-1,
-17.35618855482496,-12.83483446453687,2.387730877171606,-1,
-17.092277671792427,-12.628139433694605,1.5676799873230969,-1,
-17.16726905833498,-13.6793416779056,1.4087256441630882,-1,
-17.30129750340047,-12.774167912670777,0.7994945765402524,-1,
-17.22941187008406,-12.711336909587049,0.0145740044092707,-1,
-17.363945977479464,-12.740161806453926,6.582707316240258,-1,
-17.41629242281921,-12.7874566553695,5.700649203285181,-1,
-17.42112874391417,-12.798962983450792,4.846706311722186,-1,
-17.243435389988175,-14.748638474529848,4.619732013329985,-1,
-17.34309684343025,-12.741635376032896,3.994029563851516,-1,
-17.36232425792672,-12.757160840858532,3.1826703355153256,-1,
-17.34902780886811,-12.747391184783902,2.3813541344656874,-1,
-17.09468554948929,-14.587346365374296,2.0507058663504467,-1,
-17.096369537762875,-12.55026571669572,1.5645165300683876,-1,
-17.161431124625434,-13.588819934801746,1.4048189176450687,-1,
-17.290450573388778,-12.684379831866208,0.7971913336349706,-1,
-17.250585459028432,-12.645412019863947,0.0145590296749416,-1,
-17.456272693559782,-12.72570170684544,6.6028760998248,-1,
-17.378889735757717,-12.678118388329672,5.675648630932671,-1,
-17.43824510149752,-12.729346556209103,4.840580385654116,-1,
-17.362252041813925,-12.673874699962465,3.989467661975551,-1,
-17.39898343922276,-12.70208435587694,3.1822318838342043,-1,
-17.361563477861882,-12.674765017469284,2.3777261185572267,-1,
-17.208539466514676,-13.544323403167676,2.203992581160564,-1,
-17.14695512382808,-14.54127248586079,2.051614717840696,-1,
-17.100952718981837,-12.473072813995351,1.5614266257141138,-1,
-17.16147274207749,-13.503398365425804,1.4014245517804482,-1,
-17.008684881001965,-14.413810707934642,1.219145327114264,-1,
-17.287291397877055,-12.60066558102192,0.7952595471812197,-1,
-17.297381601499087,-12.598315402270744,0.0145658357781279,-1,
-17.39377338411389,-12.598598205618757,6.56458417023379,-1,
-17.427881505479103,-12.632117301683644,5.6789650328822425,-1,
-17.432192100928205,-12.64313224038233,4.828110615231978,-1,
-17.392579582373944,-13.624998490065288,4.72241668915671,-1,
-17.348523761856544,-12.58244941698642,3.9774246607881016,-1,
-17.378614019547836,-12.605662151053297,3.171417932993452,-1,
-17.32151849717783,-12.56424828419024,2.366951743746781,-1,
-17.116776574018576,-13.387259666521423,2.186969494223413,-1,
-17.176255579800287,-14.475762669116582,2.049797252271792,-1,
-17.188397986562286,-12.456246415184076,1.5659143777580338,-1,
-17.09197162737164,-13.364013053503824,1.3923942104067264,-1,
-17.08566647739663,-14.389218372675565,1.22149327259102,-1,
-17.301587508304667,-12.529985076565625,0.7941450594771111,-1,
-17.330281937575172,-12.54108492648011,0.0145610711376359,-1,
-17.527817909355914,-12.61388383987728,6.600537690669069,-1,
-17.404568704267593,-12.533951026767786,5.65881151016594,-1,
-17.41231575394097,-12.547377218898188,4.811921041300335,-1,
-17.415778248041118,-13.557157839133684,4.717400360649221,-1,
-17.379865348572995,-12.523992512056129,3.975781959611497,-1,
-17.347381476908573,-12.501965179744948,3.1587042603217976,-1,
-17.347888528353174,-12.502330668921669,2.365302602663752,-1,
-17.082349686137963,-13.27606948576377,2.177356457633008,-1,
-17.180122613738252,-14.389108894985917,2.0449807210089843,-1,
